customer_id,age,gender,location,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,months_since_last_default,target_credit_score_movement
4113,58,Female,Urban,9122.86,1738.65,40394.35,23226.75,0.575,2,98,0,1,-258.96,24076.09,,decrease
4114,21,Female,Urban,5961.9,508.43,31475.39,4280.65,0.136,2,96,0,2,-42.42,14847.39,,decrease
4115,59,Female,Metro,4062.06,540.36,19739.54,4244.0,0.215,6,98,0,1,-47.32,0.0,,increase
4116,35,Male,Metro,5134.81,579.26,26387.66,10212.02,0.387,2,83,1,1,-18.98,0.0,,decrease
4117,37,Male,Metro,3063.87,302.16,16221.23,3260.47,0.201,2,98,0,1,-36.35,0.0,,stable
4118,18,Male,Urban,11467.83,2108.84,39047.08,21202.56,0.543,6,94,0,3,-183.86,0.0,,decrease
4119,34,Female,Rural,6738.07,704.59,25941.12,9520.39,0.367,1,98,0,1,-106.14,0.0,,stable
4120,27,Female,Metro,5354.45,667.97,27056.88,6033.68,0.223,4,98,0,1,-67.27,0.0,,stable
4121,32,Female,Metro,4334.81,213.26,12702.15,330.26,0.026,4,100,0,0,-4.09,0.0,,increase
4122,38,Male,Urban,7079.37,517.62,26382.95,7651.06,0.29,3,100,0,0,-94.78,0.0,,increase
4123,51,Male,Urban,2231.5,523.57,9439.49,6777.55,0.718,0,71,1,2,37.78,0.0,,decrease
4124,42,Male,Urban,2839.66,465.04,11061.58,7831.6,0.708,2,88,0,1,-38.81,0.0,,stable
4125,43,Male,Metro,7101.96,865.69,36942.53,13188.48,0.357,3,83,1,1,-24.51,0.0,,decrease
4126,26,Female,Urban,33133.07,6032.85,195128.98,31415.77,0.161,5,96,0,2,-311.34,0.0,,stable
4127,29,Male,Metro,9882.41,1064.96,44702.05,12829.49,0.287,4,94,0,3,-111.25,0.0,,decrease
4128,61,Female,Metro,8197.18,1295.53,42697.02,10716.95,0.251,3,98,0,1,-119.48,0.0,,increase
4129,31,Female,Urban,2643.79,243.85,8132.16,2545.37,0.313,2,96,0,2,-25.23,0.0,,stable
4130,59,Female,Rural,2654.13,208.51,14297.88,3102.64,0.217,0,98,0,1,-34.59,0.0,69.0,stable
4131,37,Female,Metro,18606.29,2289.3,47252.81,22161.57,0.469,3,100,0,0,-274.53,0.0,,increase
4132,40,Male,Urban,4342.43,213.34,25649.33,6207.14,0.242,0,98,0,1,-69.2,0.0,9.0,increase
4133,52,Female,Metro,7565.05,913.96,19350.23,4876.26,0.252,3,96,0,2,-48.33,0.0,,stable
4134,55,Male,Rural,7717.63,1468.2,40577.78,18625.2,0.459,3,100,0,0,-230.73,0.0,13.0,increase
4135,38,Male,Metro,5365.82,193.32,15788.97,1342.06,0.085,1,100,0,0,-16.63,0.0,,increase
4136,35,Female,Metro,5046.5,371.27,21138.37,3995.15,0.189,1,96,0,2,-39.59,9913.45,,stable
4137,39,Female,Rural,1524.85,233.43,5762.24,3589.88,0.623,1,96,0,2,-35.58,0.0,,stable
4138,44,Male,Urban,2561.76,255.75,13997.14,4577.06,0.327,1,81,1,2,-2.83,9564.73,,decrease
4139,50,Male,Urban,9047.91,1152.01,36149.7,9218.17,0.255,3,98,0,1,-102.77,0.0,,increase
4140,40,Female,Rural,3751.9,341.52,10773.9,2337.94,0.217,2,98,0,1,-26.07,0.0,,increase
4141,47,Male,Urban,9580.29,1208.31,43924.78,7555.06,0.172,4,98,0,1,-84.23,19041.7,,stable
4142,59,Female,Urban,1978.63,494.71,10157.07,4723.04,0.465,3,98,0,1,-52.66,0.0,,stable
4143,44,Male,Metro,12705.17,2059.65,41694.9,7046.44,0.169,4,98,0,1,-78.56,14009.67,,decrease
4144,43,Male,Rural,4960.38,267.82,12841.14,2272.88,0.177,2,98,0,1,-25.34,0.0,,increase
4145,21,Female,Metro,2571.83,701.42,11112.74,7667.79,0.69,2,92,0,4,-56.99,0.0,,decrease
4146,18,Female,Rural,11242.19,1083.52,46688.04,5135.68,0.11,3,98,0,1,-57.26,0.0,,increase
4147,44,Female,Urban,2241.39,414.04,5652.79,2990.33,0.529,5,96,0,2,-29.63,0.0,,stable
4148,38,Female,Urban,12754.32,1260.11,38608.31,9729.29,0.252,2,100,0,0,-120.52,0.0,,increase
4149,33,Male,Metro,7038.96,1731.46,30967.43,17310.79,0.559,4,81,1,2,-10.72,0.0,,decrease
4150,42,Female,Metro,3851.7,914.75,15132.59,11379.71,0.752,3,86,0,2,-42.29,0.0,,stable
4151,39,Male,Urban,21881.52,2571.64,66320.29,26727.08,0.403,1,100,0,0,-331.09,0.0,,increase
4152,53,Female,Rural,6772.71,1072.59,30524.7,13247.72,0.434,3,100,0,0,-164.11,0.0,,increase
4153,41,Male,Urban,14042.27,2753.47,83196.06,33444.82,0.402,2,100,0,0,-414.31,0.0,,increase
4154,31,Male,Urban,8121.98,877.31,26245.97,12204.38,0.465,2,98,0,1,-136.07,0.0,,increase
4155,51,Male,Rural,4382.98,546.0,23308.53,2936.87,0.126,4,100,0,0,-36.38,0.0,,increase
4156,37,Female,Rural,2772.42,657.92,12333.87,6277.94,0.509,2,98,0,1,-69.99,0.0,,stable
4157,46,Male,Urban,5285.25,312.84,25871.05,8201.12,0.317,0,83,1,1,-15.24,0.0,,decrease
4158,34,Female,Metro,8072.59,610.86,21155.61,7362.15,0.348,2,94,0,3,-63.84,0.0,,stable
4159,32,Male,Urban,10626.92,1259.49,57851.63,26901.01,0.465,0,85,1,0,-83.31,0.0,,decrease
4160,41,Male,Rural,3873.05,244.91,22660.32,3761.61,0.166,0,98,0,1,-41.94,8759.02,,stable
4161,40,Male,Urban,8595.51,2217.03,48045.86,24407.3,0.508,4,100,0,0,-302.35,0.0,,stable
4162,45,Male,Metro,23313.38,3997.99,92914.23,39116.89,0.421,2,94,0,3,-339.2,83337.84,,decrease
4163,36,Female,Urban,6702.66,542.93,30500.75,12627.31,0.414,1,94,0,3,-109.5,0.0,,decrease
4164,18,Female,Urban,1522.59,282.71,5650.7,3622.1,0.641,4,98,0,1,-40.38,0.0,,stable
4165,34,Female,Rural,5276.13,546.84,17578.43,4218.82,0.24,3,94,0,3,-36.58,0.0,,increase
4166,49,Male,Urban,5615.17,128.94,19123.63,3040.66,0.159,0,96,0,2,-30.13,0.0,,stable
4167,36,Female,Rural,4668.31,175.67,13400.14,1112.21,0.083,1,98,0,1,-12.4,0.0,,stable
4168,37,Male,Metro,2356.35,368.06,7124.71,2237.16,0.314,4,100,0,0,-27.71,0.0,,increase
4169,51,Female,Rural,6188.96,585.32,33791.55,3412.95,0.101,5,100,0,0,-42.28,0.0,,increase
4170,31,Male,Metro,4961.75,570.63,13554.38,5123.56,0.378,3,100,0,0,-63.47,0.0,,increase
4171,21,Female,Rural,4736.83,409.99,18763.9,3583.9,0.191,2,98,0,1,-39.96,0.0,,stable
4172,38,Female,Rural,9903.05,690.09,27957.82,3271.06,0.117,3,96,0,2,-32.42,0.0,,stable
4173,34,Male,Urban,3399.71,242.26,16008.3,1616.84,0.101,3,98,0,1,-18.03,11875.85,,stable
4174,28,Male,Urban,5584.99,420.48,21084.31,5207.82,0.247,2,98,0,1,-58.06,0.0,60.0,stable
4175,37,Female,Rural,4426.71,283.43,24503.61,4239.12,0.173,3,100,0,0,-52.51,0.0,,stable
4176,45,Male,Metro,6411.16,80.03,18974.77,1138.49,0.06,0,98,0,1,-12.69,11143.83,,stable
4177,39,Female,Urban,4397.96,87.26,12382.47,1201.1,0.097,0,98,0,1,-13.39,0.0,,increase
4178,43,Female,Rural,3881.75,503.34,14171.92,1658.11,0.117,4,100,0,0,-20.54,0.0,,increase
4179,61,Female,Urban,19381.19,2654.69,55037.12,35333.83,0.642,3,96,0,2,-350.17,0.0,,decrease
4180,35,Other,Rural,3793.28,603.25,13499.94,3604.48,0.267,4,79,1,3,2.23,0.0,,decrease
4181,43,Male,Urban,7251.9,593.15,36579.37,5925.86,0.162,3,98,0,1,-66.07,0.0,,increase
4182,33,Male,Urban,6457.42,813.72,24791.46,10709.91,0.432,2,90,0,5,-66.34,0.0,,decrease
4183,29,Male,Metro,7576.69,887.8,28247.49,4717.33,0.167,5,98,0,1,-52.59,0.0,,increase
4184,32,Female,Metro,10076.91,922.78,43845.94,12890.71,0.294,1,98,0,1,-143.72,0.0,,stable
4185,34,Female,Rural,3274.51,645.88,17679.73,9476.34,0.536,2,98,0,1,-105.65,0.0,,stable
4186,44,Female,Urban,16002.6,3194.07,94494.8,47814.37,0.506,1,100,0,0,-592.32,0.0,,increase
4187,68,Female,Metro,3781.21,304.02,9853.49,2345.13,0.238,2,98,0,1,-26.15,0.0,,increase
4188,31,Female,Rural,4545.18,628.05,16875.32,2716.93,0.161,4,100,0,0,-33.66,0.0,,increase
4189,35,Other,Urban,2614.74,236.52,8068.51,1783.14,0.221,2,98,0,1,-19.88,0.0,,stable
4190,39,Male,Metro,13490.81,1275.1,47921.22,5798.47,0.121,5,100,0,0,-71.83,0.0,,stable
4191,44,Female,Urban,3148.52,314.0,15672.07,2695.6,0.172,2,85,1,0,-8.35,0.0,,stable
4192,43,Female,Urban,10183.3,665.13,60301.79,6874.4,0.114,2,98,0,1,-76.64,0.0,,increase
4193,55,Male,Rural,6139.04,1055.4,23939.27,9120.86,0.381,4,100,0,0,-112.99,0.0,,increase
4194,18,Male,Urban,6787.56,581.34,18072.78,1373.53,0.076,3,98,0,1,-15.31,12425.07,,decrease
4195,18,Male,Urban,13106.76,2339.53,67242.85,29990.31,0.446,2,96,0,2,-297.21,0.0,,stable
4196,34,Female,Urban,3929.85,964.36,20377.37,8640.0,0.424,6,98,0,1,-96.33,12635.42,,stable
4197,53,Female,Rural,14241.17,822.69,81107.37,17519.19,0.216,1,90,0,5,-108.51,0.0,,decrease
4198,21,Male,Urban,4585.86,528.76,11696.47,3965.1,0.339,3,100,0,0,-49.12,0.0,,increase
4199,18,Female,Metro,9740.36,2304.48,54737.94,29996.39,0.548,0,98,0,1,-334.43,0.0,49.0,stable
4200,46,Male,Urban,5240.39,649.01,22056.79,4389.3,0.199,4,98,0,1,-48.94,0.0,,increase
4201,42,Female,Metro,11091.15,1766.28,49069.97,12365.63,0.252,3,98,0,1,-137.87,21932.74,,decrease
4202,26,Female,Rural,2527.78,244.46,6881.88,812.06,0.118,4,98,0,1,-9.05,0.0,,stable
4203,28,Female,Urban,6467.18,677.69,22528.57,9619.7,0.427,2,96,0,2,-95.33,0.0,,decrease
4204,28,Male,Metro,7292.41,656.17,30524.64,5982.83,0.196,2,100,0,0,-74.11,0.0,,stable
4205,41,Female,Metro,9770.11,1528.68,57804.44,9537.73,0.165,6,100,0,0,-118.15,0.0,,stable
4206,32,Male,Metro,9563.1,1506.77,42838.0,19876.83,0.464,2,94,0,3,-172.36,0.0,,stable
4207,45,Male,Urban,3284.98,516.62,18235.78,2917.72,0.16,4,83,1,1,-5.42,0.0,,decrease
4208,18,Male,Urban,14970.98,2946.51,84176.22,67846.03,0.806,4,88,0,1,-336.19,0.0,,stable
4209,29,Female,Urban,5763.14,833.51,33235.23,7777.04,0.234,2,98,0,1,-86.71,0.0,,increase
4210,26,Other,Rural,8504.45,421.26,38588.73,3434.4,0.089,2,100,0,0,-42.54,0.0,,stable
4211,36,Female,Rural,2109.86,376.42,8803.85,3222.21,0.366,5,98,0,1,-35.92,0.0,,increase
4212,33,Female,Metro,5386.07,738.6,30781.26,8988.13,0.292,3,98,0,1,-100.21,0.0,,stable
4213,49,Male,Metro,15319.22,1553.29,65442.02,22839.26,0.349,1,96,0,2,-226.34,0.0,,stable
4214,18,Male,Rural,16022.36,677.36,41530.37,7849.24,0.189,1,94,0,3,-68.06,0.0,,stable
4215,40,Female,Urban,8075.14,960.7,46310.75,31769.17,0.686,0,100,0,0,-393.55,0.0,,decrease
4216,46,Male,Metro,6769.45,368.0,18797.17,4642.9,0.247,0,83,1,1,-8.63,17412.09,,decrease
4217,62,Female,Metro,3422.93,582.5,20001.87,5560.52,0.278,2,98,0,1,-61.99,11369.41,,decrease
4218,34,Female,Metro,12580.94,1028.69,36180.36,9225.99,0.255,2,96,0,2,-91.43,0.0,,stable
4219,43,Male,Metro,8923.14,842.67,31614.44,3856.96,0.122,4,100,0,0,-47.78,0.0,,increase
4220,18,Female,Rural,982.12,109.2,3826.83,493.66,0.129,5,98,0,1,-5.5,2215.31,,stable
4221,18,Male,Urban,1783.91,175.69,3209.45,1187.5,0.37,3,85,1,0,-3.68,0.0,,decrease
4222,50,Male,Metro,9200.59,1522.81,36079.27,13710.12,0.38,3,98,0,1,-152.85,21056.73,,stable
4223,39,Female,Metro,4021.07,311.89,21109.91,4158.65,0.197,2,98,0,1,-46.37,0.0,38.0,increase
4224,54,Female,Metro,3477.74,777.24,17328.85,5857.15,0.338,5,98,0,1,-65.3,8078.37,,decrease
4225,23,Other,Urban,5578.53,315.06,25820.37,9037.13,0.35,0,100,0,0,-111.95,0.0,,increase
4226,46,Male,Urban,7629.34,1074.43,19622.32,2962.97,0.151,4,94,0,3,-25.69,0.0,,decrease
4227,62,Female,Metro,19597.21,2478.34,103707.63,35260.59,0.34,1,100,0,0,-436.8,0.0,,stable
4228,45,Male,Rural,2877.86,180.41,9579.35,1456.06,0.152,2,96,0,2,-14.43,5712.71,,stable
4229,43,Male,Rural,6919.24,435.89,27078.19,9314.9,0.344,1,98,0,1,-103.85,21156.48,,stable
4230,40,Female,Rural,2485.85,287.54,7677.84,1704.48,0.222,4,98,0,1,-19.0,0.0,,stable
4231,21,Male,Metro,5091.0,1294.22,25678.86,11144.63,0.434,6,100,0,0,-138.06,0.0,,stable
4232,56,Female,Metro,8217.83,628.73,33981.32,10772.08,0.317,1,98,0,1,-120.1,0.0,,stable
4233,32,Female,Urban,5410.85,673.07,26148.78,5386.65,0.206,3,81,1,2,-3.34,0.0,,decrease
4234,46,Male,Urban,2305.83,406.18,11104.04,3275.69,0.295,3,85,1,0,-10.14,0.0,,stable
4235,21,Female,Metro,10313.98,2643.53,61259.93,23768.85,0.388,4,96,0,2,-235.56,0.0,,increase
4236,25,Male,Rural,8568.63,638.89,28082.07,1656.84,0.059,4,98,0,1,-18.47,25008.46,33.0,stable
4237,57,Female,Rural,26595.32,1292.45,68233.5,9825.62,0.144,1,100,0,0,-121.72,0.0,,increase
4238,35,Male,Metro,8409.99,1301.59,37605.44,12071.35,0.321,4,96,0,2,-119.63,0.0,,stable
4239,57,Male,Rural,5759.53,144.51,20293.04,2820.73,0.139,0,98,0,1,-31.45,0.0,,stable
4240,39,Female,Urban,7418.99,311.52,36983.69,1701.25,0.046,1,100,0,0,-21.07,0.0,52.0,increase
4241,18,Female,Metro,2770.89,531.92,15574.9,8628.49,0.554,2,100,0,0,-106.89,0.0,,increase
4242,50,Female,Metro,2907.02,579.66,14256.78,7085.62,0.497,3,98,0,1,-79.0,0.0,,decrease
4243,32,Male,Metro,6795.45,1167.01,40050.94,18904.04,0.472,1,96,0,2,-187.34,0.0,,increase
4244,48,Male,Metro,1442.2,364.3,6980.97,4167.64,0.597,4,94,0,3,-36.14,0.0,,decrease
4245,40,Female,Metro,3262.77,215.59,11555.53,4067.55,0.352,0,94,0,3,-35.27,0.0,,decrease
4246,21,Female,Urban,4235.31,318.69,14962.64,1107.24,0.074,3,98,0,1,-12.34,14843.56,,stable
4247,41,Male,Metro,14588.73,3201.05,43716.43,30426.64,0.696,6,98,0,1,-339.23,0.0,,decrease
4248,66,Male,Metro,8633.31,1403.5,38537.09,18651.95,0.484,2,98,0,1,-207.95,0.0,,decrease
4249,45,Male,Metro,2488.13,329.31,13310.4,4964.78,0.373,2,100,0,0,-61.5,0.0,,increase
4250,39,Male,Metro,6999.86,837.75,39555.09,6605.7,0.167,2,83,1,1,-12.27,0.0,,stable
4251,52,Female,Urban,9026.53,574.5,32625.99,7340.85,0.225,1,100,0,0,-90.94,0.0,,stable
4252,42,Male,Metro,11869.88,1831.25,65232.5,20222.08,0.31,2,96,0,2,-200.41,0.0,,stable
4253,42,Male,Urban,12473.62,1680.73,68071.67,34171.98,0.502,0,100,0,0,-423.32,0.0,,increase
4254,26,Male,Metro,16655.12,1451.8,57813.9,36596.2,0.633,2,98,0,1,-408.01,0.0,,stable
4255,42,Male,Metro,10729.68,509.52,32985.26,7487.65,0.227,0,83,1,1,-13.91,0.0,,stable
4256,52,Male,Rural,7172.16,772.21,27931.53,1284.85,0.046,5,100,0,0,-15.92,0.0,61.0,increase
4257,29,Female,Urban,7060.72,686.87,21683.87,3621.21,0.167,3,98,0,1,-40.37,22124.85,,stable
4258,57,Female,Urban,10820.32,798.53,34048.84,3745.37,0.11,4,98,0,1,-41.76,0.0,,increase
4259,38,Male,Metro,4147.85,349.43,11502.57,3588.8,0.312,3,81,1,2,-2.22,0.0,,decrease
4260,29,Female,Urban,5200.04,629.46,13817.85,3620.28,0.262,3,83,1,1,-6.73,7574.96,24.0,decrease
4261,51,Female,Rural,3125.75,819.08,18747.09,7648.81,0.408,3,98,0,1,-85.28,5701.51,,decrease
4262,36,Male,Metro,9752.9,822.16,42955.64,5111.72,0.119,2,100,0,0,-63.32,0.0,,increase
4263,49,Male,Metro,6006.78,592.01,18887.92,6686.32,0.354,2,94,0,3,-57.98,0.0,22.0,stable
4264,36,Male,Urban,12196.72,1305.25,35778.6,6619.04,0.185,3,92,0,4,-49.2,0.0,,decrease
4265,39,Female,Metro,7468.15,1190.97,24545.63,18041.04,0.735,1,86,0,2,-67.05,0.0,,decrease
4266,45,Female,Rural,10737.1,1389.47,40755.14,14590.34,0.358,1,81,1,2,-9.04,0.0,,decrease
4267,43,Male,Urban,1368.8,241.65,3891.37,1642.16,0.422,3,92,0,4,-12.21,0.0,,stable
4268,18,Female,Metro,4350.12,348.3,20263.97,7213.97,0.356,0,96,0,2,-71.49,0.0,,stable
4269,26,Female,Metro,13884.87,2476.94,82093.29,22904.03,0.279,3,100,0,0,-283.73,0.0,,increase
4270,51,Male,Metro,7303.16,483.88,30768.17,6645.92,0.216,1,96,0,2,-65.86,0.0,,increase
4271,38,Female,Metro,15077.35,3141.55,62908.92,35543.54,0.565,3,96,0,2,-352.25,50054.49,,stable
4272,33,Male,Urban,7151.99,732.0,19988.55,4777.26,0.239,3,100,0,0,-59.18,0.0,,increase
4273,23,Female,Metro,3744.86,208.94,22447.78,1010.15,0.045,2,98,0,1,-11.26,0.0,,stable
4274,27,Male,Metro,25266.79,3274.67,67044.63,26281.49,0.392,3,100,0,0,-325.57,0.0,,stable
4275,18,Female,Metro,4525.22,700.47,16697.93,5059.47,0.303,4,98,0,1,-56.41,0.0,,decrease
4276,38,Male,Rural,3026.15,384.18,11925.17,3410.6,0.286,7,100,0,0,-42.25,0.0,13.0,increase
4277,32,Female,Metro,12779.77,1523.1,55239.46,23532.01,0.426,0,96,0,2,-233.21,0.0,,stable
4278,28,Male,Metro,3804.18,780.26,13357.32,6211.15,0.465,3,94,0,3,-53.86,0.0,,decrease
4279,39,Female,Metro,2911.98,312.09,10681.48,5682.55,0.532,1,100,0,0,-70.39,0.0,,increase
4280,44,Male,Metro,4206.87,415.47,22148.79,3189.43,0.144,3,96,0,2,-31.61,11173.92,,decrease
4281,65,Male,Rural,9055.35,1686.13,38249.75,17556.64,0.459,2,98,0,1,-195.74,0.0,,stable
4282,21,Male,Urban,26828.4,3458.21,139219.92,43715.05,0.314,1,81,1,2,-27.08,0.0,,decrease
4283,53,Male,Metro,7224.67,1073.87,36199.02,9628.94,0.266,3,100,0,0,-119.28,0.0,,increase
4284,51,Female,Rural,3072.02,186.75,13133.07,2022.49,0.154,3,90,0,5,-12.53,9411.31,,decrease
4285,30,Other,Metro,17086.77,2871.21,86519.28,55372.34,0.64,4,98,0,1,-617.35,0.0,,increase
4286,42,Female,Rural,3315.28,442.46,18352.77,4257.84,0.232,2,100,0,0,-52.75,0.0,,increase
4287,34,Female,Urban,4396.73,529.18,13232.5,8574.66,0.648,0,96,0,2,-84.98,0.0,,decrease
4288,42,Male,Urban,8031.49,474.18,30384.86,2005.4,0.066,2,100,0,0,-24.84,0.0,6.0,stable
4289,58,Male,Urban,13336.84,2197.66,33649.64,8008.61,0.238,5,96,0,2,-79.37,0.0,,stable
4290,47,Female,Rural,5358.07,937.47,28318.44,8127.39,0.287,3,98,0,1,-90.61,0.0,,stable
4291,46,Female,Urban,4680.75,548.2,15644.35,8494.88,0.543,2,98,0,1,-94.71,15667.28,,decrease
4292,34,Female,Metro,36560.95,2288.91,169942.42,39256.7,0.231,0,98,0,1,-437.68,128484.78,,stable
4293,22,Male,Metro,4502.34,396.84,17756.06,3515.7,0.198,4,100,0,0,-43.55,0.0,,increase
4294,37,Male,Metro,4865.98,734.02,23965.38,11095.97,0.463,3,94,0,3,-96.22,0.0,,stable
4295,54,Male,Urban,4571.93,803.4,17358.02,8679.01,0.5,6,98,0,1,-96.76,0.0,,stable
4296,21,Male,Metro,10589.67,2233.31,35773.21,18924.03,0.529,3,98,0,1,-210.99,0.0,,stable
4297,27,Female,Metro,5191.9,498.98,14179.2,6125.41,0.432,2,100,0,0,-75.88,0.0,,increase
4298,41,Male,Urban,10631.69,1454.23,45903.3,6564.17,0.143,5,100,0,0,-81.32,0.0,,increase
4299,28,Female,Urban,5786.34,814.74,23875.3,10433.51,0.437,1,85,1,0,-32.31,0.0,,stable
4300,30,Female,Metro,5758.86,364.53,22140.67,3830.34,0.173,1,98,0,1,-42.7,0.0,,stable
4301,34,Female,Metro,4858.29,1209.61,16013.99,9160.0,0.572,4,94,0,3,-79.43,0.0,,decrease
4302,23,Female,Metro,7074.44,727.28,24274.73,5704.56,0.235,2,96,0,2,-56.53,25982.91,,stable
4303,28,Male,Metro,9845.99,1972.8,47752.46,10314.53,0.216,4,96,0,2,-102.22,0.0,,increase
4304,48,Female,Urban,5854.24,583.44,21719.46,4278.73,0.197,4,96,0,2,-42.4,0.0,,stable
4305,24,Male,Metro,8472.66,1491.58,21128.95,7310.62,0.346,4,85,1,0,-22.64,0.0,,decrease
4306,20,Female,Rural,2964.26,129.17,7489.16,1198.27,0.16,1,100,0,0,-14.84,0.0,,increase
4307,32,Male,Metro,4361.83,97.87,19963.98,2834.89,0.142,0,100,0,0,-35.12,0.0,28.0,increase
4308,48,Male,Metro,7176.03,427.83,31007.54,2077.51,0.067,3,96,0,2,-20.59,16974.0,43.0,stable
4309,37,Male,Rural,5545.28,815.0,24168.21,5341.17,0.221,3,98,0,1,-59.55,0.0,68.0,increase
4310,34,Male,Urban,6204.07,670.56,28473.54,6264.18,0.22,2,94,0,3,-54.32,0.0,,decrease
4311,40,Female,Metro,4762.91,1196.94,28197.27,10686.77,0.379,4,100,0,0,-132.39,0.0,,increase
4312,19,Female,Rural,5366.93,464.97,17984.93,4712.05,0.262,2,83,1,1,-8.76,0.0,,decrease
4313,45,Female,Metro,7329.23,1967.55,39223.24,19023.27,0.485,3,88,0,6,-94.26,20497.04,,decrease
4314,44,Female,Rural,4685.29,188.44,12772.18,447.03,0.035,2,100,0,0,-5.54,0.0,,increase
4315,35,Female,Metro,4560.99,584.21,24892.88,9061.01,0.364,2,79,1,3,5.61,8706.17,,decrease
4316,52,Male,Rural,7335.43,940.92,34247.79,6712.57,0.196,3,98,0,1,-74.84,22661.6,,decrease
4317,26,Female,Metro,7140.57,797.18,25106.45,10218.33,0.407,1,81,1,2,-6.33,0.0,,decrease
4318,53,Male,Rural,3016.4,99.67,10288.1,2160.5,0.21,0,98,0,1,-24.09,0.0,,increase
4319,41,Female,Urban,5497.38,164.35,13959.57,3071.11,0.22,0,96,0,2,-30.44,0.0,,increase
4320,35,Female,Metro,4788.19,608.81,15129.57,6551.1,0.433,3,100,0,0,-81.15,0.0,,increase
4321,39,Male,Rural,5111.28,249.31,17039.69,6884.03,0.404,0,98,0,1,-76.75,6404.05,,decrease
4322,38,Male,Metro,19567.4,2606.89,71155.47,29102.59,0.409,3,96,0,2,-288.41,0.0,,stable
4323,54,Female,Urban,6654.34,1143.37,21830.17,9801.75,0.449,4,79,1,3,6.07,25209.15,,decrease
4324,27,Female,Urban,6908.77,1301.15,31617.12,17326.18,0.548,3,100,0,0,-214.63,0.0,,stable
4325,30,Other,Urban,16261.27,2893.06,42479.26,6159.49,0.145,5,100,0,0,-76.3,0.0,,stable
4326,52,Female,Metro,8704.42,2383.19,49411.3,30437.36,0.616,2,92,0,4,-226.23,0.0,,decrease
4327,32,Male,Rural,6909.2,419.08,21387.49,1903.49,0.089,4,100,0,0,-23.58,0.0,,increase
4328,50,Male,Urban,6637.87,686.8,23020.09,9553.34,0.415,3,96,0,2,-94.68,0.0,,increase
4329,60,Male,Metro,5500.1,699.0,30165.67,9864.17,0.327,3,100,0,0,-122.2,0.0,,increase
4330,35,Female,Metro,9852.67,667.72,28406.44,6789.14,0.239,1,98,0,1,-75.69,0.0,,increase
4331,48,Male,Urban,19752.4,2458.39,97560.23,25560.78,0.262,1,83,1,1,-47.5,77534.48,,decrease
4332,26,Female,Rural,2023.14,240.31,7624.26,2096.67,0.275,3,100,0,0,-25.97,0.0,,increase
4333,49,Female,Urban,4356.7,358.33,18174.92,3780.38,0.208,2,98,0,1,-42.15,0.0,,stable
4334,42,Female,Metro,3962.93,372.4,12229.87,7558.06,0.618,1,94,0,3,-65.54,14528.78,,decrease
4335,45,Male,Metro,4285.32,264.68,10916.77,4061.04,0.372,1,96,0,2,-40.25,0.0,,increase
4336,32,Male,Urban,14128.09,1825.11,82011.62,18944.68,0.231,3,96,0,2,-187.75,0.0,,stable
4337,20,Female,Metro,6445.08,1002.96,34372.23,8558.69,0.249,4,96,0,2,-84.82,0.0,,stable
4338,46,Female,Metro,11943.15,1429.07,33068.2,11606.94,0.351,3,100,0,0,-143.78,0.0,,stable
4339,18,Female,Urban,3761.57,372.07,13662.82,7733.16,0.566,1,83,1,1,-14.37,0.0,,decrease
4340,36,Female,Metro,4584.53,560.0,17167.35,7570.8,0.441,3,98,0,1,-84.41,0.0,,stable
4341,51,Male,Metro,3531.42,287.26,13954.42,2009.44,0.144,2,98,0,1,-22.4,9950.95,,decrease
4342,42,Male,Metro,19798.59,3444.68,90921.95,41369.49,0.455,3,98,0,1,-461.23,0.0,,stable
4343,63,Male,Urban,10322.61,1995.04,58938.91,14145.34,0.24,5,100,0,0,-175.23,0.0,,increase
4344,52,Female,Urban,2876.01,758.02,13977.3,9364.79,0.67,2,96,0,2,-92.81,0.0,,decrease
4345,32,Male,Rural,11345.58,1670.97,27834.7,11829.75,0.425,3,83,1,1,-21.98,0.0,,decrease
4346,40,Female,Urban,5003.36,970.0,17978.67,7802.74,0.434,5,100,0,0,-96.66,0.0,,stable
4347,39,Female,Metro,9888.12,1477.21,57802.75,6878.53,0.119,5,98,0,1,-76.69,0.0,,stable
4348,21,Male,Rural,5270.62,481.3,23530.94,3411.99,0.145,3,96,0,2,-33.81,0.0,,increase
4349,28,Female,Urban,2194.87,265.42,6829.27,2793.17,0.409,3,94,0,3,-24.22,0.0,,decrease
4350,33,Female,Rural,2857.14,413.45,8682.21,2352.88,0.271,4,100,0,0,-29.15,0.0,,increase
4351,18,Female,Rural,13157.62,1140.99,44775.46,14910.23,0.333,2,92,0,4,-110.82,0.0,,decrease
4352,40,Male,Urban,11579.88,2227.36,44795.0,30326.22,0.677,2,100,0,0,-375.68,0.0,,stable
4353,37,Male,Rural,2494.48,194.7,14788.99,2292.29,0.155,2,98,0,1,-25.56,5725.56,,stable
4354,19,Male,Metro,8328.39,2174.17,31185.79,25385.23,0.814,2,86,0,2,-94.34,22945.16,,decrease
4355,44,Male,Metro,6195.53,387.45,24583.18,7129.12,0.29,0,98,0,1,-79.48,0.0,,increase
